model,document,source,target,relation,model_name,provider,source_type,target_type,source_is_seed,target_is_seed,edge_scope,mean_confidence,passes,chunks,chunk_ids,evidence,evidence_match_rate,edge_key,model_count,models,occurrences
qwen_plus,Intergenerational movement memoirs and the emotional costs of activist commitment,Schwerner,Freedom Rides,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.9,second_pass,10,second_pass_doc_04_chunk_0010,"Seth Cagin and Philip Dray, We Are Not Afraid: The Story of Goodman, Schwerner and Chaney",1.0,Schwerner | participated_in | Freedom Rides,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Montgomery Bus Boycott,participated_in,qwen-plus,qwen,person,event,True,True,seed_seed,0.95,second_pass,41,second_pass_doc_05_chunk_0041,"connections between the Montgomery bus boycott, the March on Washington and the Bristol bus boycott",1.0,Martin Luther King Jr. | participated_in | Montgomery Bus Boycott,1,qwen_plus,1
qwen_plus,JAS - MLK teaching UK schools,Martin Luther King Jr.,Watts,participated_in,qwen-plus,qwen,person,place,True,False,seed_discovered,0.8,second_pass,24,second_pass_doc_05_chunk_0024,What was the impact of Watts upon Martin Luther King?,1.0,Martin Luther King Jr. | participated_in | Watts,1,qwen_plus,1
qwen_plus,M12_Frost,sit-in movement,Civil Rights Movement,participated_in,qwen-plus,qwen,campaign,movement,False,False,discovered_discovered,0.95,second_pass,2,second_pass_doc_06_chunk_0002,"in form of sit-ins, bus boycotts, and freedom rides",1.0,sit-in movement | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,"Albany, Georgia",Southern Christian Leadership Conference,participated_in,qwen-plus,qwen,place,organisation,False,True,seed_discovered,0.9,second_pass,22,second_pass_doc_08_chunk_0022,"Albany, Georgia in 1962 when the movement failed to reach its goals because of the conflict between SCLC and SNCC",1.0,"Albany, Georgia | participated_in | Southern Christian Leadership Conference",1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,"Albany, Georgia",Student Nonviolent Coordinating Committee,participated_in,qwen-plus,qwen,place,organisation,False,True,seed_discovered,0.9,second_pass,22,second_pass_doc_08_chunk_0022,"Albany, Georgia in 1962 when the movement failed to reach its goals because of the conflict between SCLC and SNCC",1.0,"Albany, Georgia | participated_in | Student Nonviolent Coordinating Committee",1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Diane Nash,Montgomery Bus Boycott,participated_in,qwen-plus,qwen,person,event,True,True,seed_seed,0.8,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Diane Nash | participated_in | Montgomery Bus Boycott,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Ella Baker,Montgomery Bus Boycott,participated_in,qwen-plus,qwen,person,event,True,True,seed_seed,0.8,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Ella Baker | participated_in | Montgomery Bus Boycott,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Fannie Lou Hamer,Civil Rights Movement,participated_in,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.85,second_pass,25,second_pass_doc_08_chunk_0025,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer",0.0,Fannie Lou Hamer | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Fannie Lou Hamer,Montgomery Bus Boycott,participated_in,qwen-plus,qwen,person,event,True,True,seed_seed,0.8,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Fannie Lou Hamer | participated_in | Montgomery Bus Boycott,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,James Lawson,Civil Rights Movement,participated_in,qwen-plus,qwen,person,movement,True,False,seed_discovered,0.9,second_pass,14,second_pass_doc_08_chunk_0014,"James Lawson captured it best when he concluded, 'Many people, when they are suffering and they see their people suffering, they want direct participation...'",0.0,James Lawson | participated_in | Civil Rights Movement,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Montgomery Bus Boycott,Martin Luther King Jr.,participated_in,qwen-plus,qwen,event,person,True,True,seed_seed,0.97,second_pass,11,second_pass_doc_08_chunk_0011,"A young Black minister, Martin Luther King, Jr., who came to personify the role of charismatic leader, was chosen to lead the movement.",1.0,Montgomery Bus Boycott | participated_in | Martin Luther King Jr.,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,Septima Clark,Montgomery Bus Boycott,participated_in,qwen-plus,qwen,person,event,False,True,seed_discovered,0.8,second_pass,26,second_pass_doc_08_chunk_0026,"Parks' resistance and civil rights activity were not unlike those of countless Black women such as Ella Baker, Septima Clark, Fannie Lou Hamer, and Diane Nash",0.0,Septima Clark | participated_in | Montgomery Bus Boycott,1,qwen_plus,1
qwen_plus,MorrisAnnRev1999CRM,sit-in movement,lunch counter sit-ins,participated_in,qwen-plus,qwen,movement,event,False,False,discovered_discovered,0.97,second_pass,12,second_pass_doc_08_chunk_0012,The 1960 student sit-ins at segregated lunch counters were especially important because within a month these protests had become a mass movement,0.0,sit-in movement | participated_in | lunch counter sit-ins,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Freedom houses,Freedom Summer,participated_in,qwen-plus,qwen,campaign,event,False,False,discovered_discovered,0.9,second_pass,25,second_pass_doc_09_chunk_0025,"over the span of 10 weeks during the Freedom Summer of 1964, approximately seventy homes and community centers were bombed—including some Freedom houses—",1.0,Freedom houses | participated_in | Freedom Summer,1,qwen_plus,1
qwen_plus,s41599-024-03182-3,Student Nonviolent Coordinating Committee,lunch counter sit-ins,participated_in,qwen-plus,qwen,organisation,campaign,True,False,seed_discovered,0.95,second_pass,13,second_pass_doc_09_chunk_0013,its early involvement in student sit-ins and freedom rides,1.0,Student Nonviolent Coordinating Committee | participated_in | lunch counter sit-ins,1,qwen_plus,1
